pair,entry_time,exit_time,gross_ret,net_ret,capital_used,pnl,z_entry,stopped_out
ETHUSDT/AVAXUSDT,2022-03-15,2022-03-16,-0.11712957776823085,-0.11912957776823085,3473.7677586489253,-413.82848635274013,1.4737677586489257,True
ETHUSDT/AVAXUSDT,2022-04-29,2022-05-04,-0.10137185148010919,-0.10337185148010919,3473.5057599836437,-359.062721536333,1.4735057599836439,True
ETHUSDT/AVAXUSDT,2022-08-04,2022-08-05,-0.14386004527276408,-0.14586004527276408,3282.0302264979514,-478.71707742357137,1.282030226497951,True
ETHUSDT/AVAXUSDT,2022-09-14,2022-09-15,-0.1510717924323849,-0.1530717924323849,3391.3732511289927,-519.1235823575595,-1.3913732511289931,True
ETHUSDT/AVAXUSDT,2022-11-30,2022-12-05,0.006011307463207438,0.004011307463207438,3819.5826837429654,15.321520525636053,-1.8195826837429654,False
ETHUSDT/AVAXUSDT,2022-12-01,2022-12-06,0.052339978061296866,0.050339978061296864,4929.4076266204465,248.14627177926272,-2.9294076266204465,False
ETHUSDT/AVAXUSDT,2023-01-09,2023-01-14,0.45422127301964466,0.45222127301964465,3624.003875365436,1638.8516459458833,-1.6240038753654367,False
ETHUSDT/AVAXUSDT,2023-01-28,2023-02-02,-0.07676411647816506,-0.07876411647816506,4094.5708385921957,-322.5052544589737,2.0945708385921957,False
ETHUSDT/AVAXUSDT,2023-05-26,2023-05-31,-0.009487688673485595,-0.011487688673485595,4007.8569472062063,-46.04101285737129,2.007856947206206,False
ETHUSDT/AVAXUSDT,2023-12-04,2023-12-09,0.332543030061378,0.330543030061378,3720.0888552150514,1229.649442300346,-1.7200888552150515,False
ETHUSDT/AVAXUSDT,2024-01-10,2024-01-15,0.1100912824386685,0.1080912824386685,4075.0714687697814,440.4797010885541,2.0750714687697815,False
ETHUSDT/AVAXUSDT,2024-05-11,2024-05-16,0.03922172953193204,0.037221729531932035,3737.2610346235747,139.10731942098718,-1.7372610346235748,False
ETHUSDT/AVAXUSDT,2024-07-04,2024-07-09,0.07756469191577964,0.07556469191577964,4174.335499038014,315.43237593790974,-2.1743354990380137,False
ETHUSDT/AVAXUSDT,2024-08-22,2024-08-27,0.11002507214539947,0.10802507214539947,4218.525072752491,455.70647533126436,2.2185250727524903,False
ETHUSDT/AVAXUSDT,2024-12-15,2024-12-20,0.39643485483862473,0.3944348548386247,3452.3914391301223,1361.7435161394005,1.4523914391301223,False
ETHUSDT/AVAXUSDT,2025-01-24,2025-01-29,0.13670931613457737,0.13470931613457737,3371.4373988116213,454.1640263844519,1.3714373988116213,False
ETHUSDT/AVAXUSDT,2025-02-27,2025-03-03,-0.14371384218011485,-0.14571384218011485,3825.6284125926354,-557.4470147522866,-1.8256284125926352,True
