pair,entry_time,exit_time,gross_ret,net_ret,capital_used,pnl,z_entry,stopped_out
ETHUSDT/BTCUSDT,2022-05-31,2022-06-02,0.09980221856876614,0.09780221856876614,3253.7822954245776,318.22712723229614,1.2537822954245772,False
ETHUSDT/BTCUSDT,2022-06-01,2022-06-03,0.0271157076480929,0.0251157076480929,3098.064725234052,77.81008791384771,1.0980647252340514,False
ETHUSDT/BTCUSDT,2022-07-05,2022-07-07,0.15971918050614653,0.15771918050614653,3249.351138206885,512.4849986947044,-1.2493511382068854,False
ETHUSDT/BTCUSDT,2022-10-05,2022-10-07,0.04776841485906269,0.04576841485906269,3214.446521065268,147.12012191838596,1.214446521065268,False
ETHUSDT/BTCUSDT,2022-10-06,2022-10-08,0.05500388030675596,0.05300388030675596,3508.3894353546934,185.95825370102727,1.5083894353546927,False
ETHUSDT/BTCUSDT,2023-01-06,2023-01-08,0.02690696445930385,0.02490696445930385,4382.797708725671,109.16218676354863,-2.382797708725671,False
ETHUSDT/BTCUSDT,2023-01-13,2023-01-15,-0.11492696211851894,-0.11692696211851894,3419.2673235361003,-399.8045408121952,1.4192673235360997,False
ETHUSDT/BTCUSDT,2023-01-14,2023-01-16,-0.02833714930420317,-0.03033714930420317,3531.4790485145186,-107.1350071594503,1.5314790485145182,False
ETHUSDT/BTCUSDT,2023-03-17,2023-03-19,-0.01585274270924497,-0.017852742709244973,4105.340063281519,-73.29157988372044,2.105340063281519,False
ETHUSDT/BTCUSDT,2023-05-02,2023-05-04,0.009573825285321358,0.007573825285321358,3072.3115782269424,23.269151115560785,-1.0723115782269423,False
ETHUSDT/BTCUSDT,2023-05-06,2023-05-08,0.06834410327938834,0.06634410327938833,3291.627883068573,218.38010023161578,1.2916278830685726,False
ETHUSDT/BTCUSDT,2023-05-26,2023-05-28,-0.0926599003372841,-0.09465990033728411,3402.888601260089,-322.11709585416014,1.4028886012600894,False
ETHUSDT/BTCUSDT,2023-05-29,2023-05-31,-0.029355965587530508,-0.03135596558753051,4083.5731013721843,-128.04437764079145,-2.083573101372184,False
ETHUSDT/BTCUSDT,2023-06-21,2023-06-23,-0.02449752280719264,-0.02649752280719264,3296.94312975947,-87.36082577481865,1.29694312975947,False
ETHUSDT/BTCUSDT,2023-06-22,2023-06-24,-0.022622819447662423,-0.024622819447662425,3568.568199617225,-87.8682104658447,1.5685681996172254,False
ETHUSDT/BTCUSDT,2023-08-17,2023-08-19,-0.027083111969959384,-0.029083111969959385,3231.1531880210446,-93.97198995930727,-1.2311531880210445,False
ETHUSDT/BTCUSDT,2023-09-11,2023-09-13,0.0763419924295986,0.0743419924295986,4184.801358716983,311.1064709291119,-2.184801358716982,False
ETHUSDT/BTCUSDT,2023-12-26,2023-12-28,0.052061870786790254,0.05006187078679025,3430.2053053817763,171.72249477018488,-1.430205305381776,False
ETHUSDT/BTCUSDT,2023-12-29,2023-12-31,0.0024141389713541184,0.0004141389713541183,3859.5350927365894,1.5983838932110528,1.8595350927365897,False
ETHUSDT/BTCUSDT,2024-05-21,2024-05-23,-0.033634506974170475,-0.03563450697417048,4205.364270647247,-149.85608243130667,-2.205364270647247,False
ETHUSDT/BTCUSDT,2024-06-07,2024-06-09,-0.01183417557561861,-0.01383417557561861,3162.4005721921417,-43.749204756142845,1.1624005721921413,False
ETHUSDT/BTCUSDT,2024-08-04,2024-08-06,-0.12282117319366126,-0.12482117319366126,3719.3535390961106,-464.2540722719726,-1.71935353909611,False
ETHUSDT/BTCUSDT,2024-08-21,2024-08-23,-0.09508186554133713,-0.09708186554133713,3099.6475083536543,-300.91956263153014,1.099647508353654,False
ETHUSDT/BTCUSDT,2024-11-08,2024-11-10,0.12280408722871006,0.12080408722871006,3116.0644703459693,376.4333240859587,-1.116064470345969,False
