timestamp,open,high,low,close,volume
2022-01-07 20:00:00,3197.33000000,3225.24000000,3165.17000000,3199.24000000,41094.16990000
2022-01-08 00:00:00,3198.68000000,3246.70000000,3181.00000000,3203.50000000,41016.56300000
2022-01-08 04:00:00,3203.77000000,3230.01000000,3191.50000000,3216.13000000,35052.48630000
2022-01-08 08:00:00,3216.14000000,3250.00000000,3198.64000000,3219.95000000,47637.13420000
2022-01-08 12:00:00,3219.96000000,3230.33000000,3147.09000000,3160.72000000,51005.60130000
2022-01-08 16:00:00,3160.33000000,3180.00000000,3000.00000000,3028.75000000,151772.32310000
2022-01-08 20:00:00,3028.75000000,3133.56000000,3003.30000000,3080.95000000,74207.99820000
2022-01-09 00:00:00,3080.98000000,3146.25000000,3057.35000000,3120.57000000,57736.12820000
2022-01-09 04:00:00,3120.56000000,3147.53000000,3116.38000000,3127.51000000,29104.94680000
2022-01-09 08:00:00,3127.51000000,3140.00000000,3084.81000000,3128.42000000,45132.74570000
2022-01-09 12:00:00,3128.42000000,3135.00000000,3072.71000000,3098.05000000,41899.31280000
2022-01-09 16:00:00,3098.06000000,3209.64000000,3092.34000000,3203.91000000,67564.00800000
2022-01-09 20:00:00,3204.11000000,3211.72000000,3143.84000000,3151.97000000,34437.02280000
2022-01-10 00:00:00,3151.97000000,3171.25000000,3128.11000000,3155.04000000,34457.66780000
2022-01-10 04:00:00,3155.04000000,3185.00000000,3152.00000000,3163.24000000,37150.89920000
2022-01-10 08:00:00,3163.24000000,3169.91000000,3094.39000000,3104.50000000,53386.36690000
2022-01-10 12:00:00,3104.42000000,3110.94000000,2928.83000000,3006.26000000,229791.23700000
2022-01-10 16:00:00,3006.27000000,3095.00000000,2970.68000000,3029.75000000,130708.94060000
2022-01-10 20:00:00,3029.75000000,3096.15000000,3019.17000000,3082.68000000,44323.27510000
2022-01-11 00:00:00,3082.87000000,3128.50000000,3051.80000000,3120.20000000,45638.91110000
2022-01-11 04:00:00,3119.79000000,3137.01000000,3097.57000000,3129.59000000,31768.86370000
2022-01-11 08:00:00,3129.59000000,3146.98000000,3088.00000000,3110.93000000,53502.80760000
2022-01-11 12:00:00,3110.92000000,3158.56000000,3075.48000000,3133.56000000,65918.73390000
2022-01-11 16:00:00,3133.55000000,3263.54000000,3130.00000000,3237.18000000,137059.46950000
2022-01-11 20:00:00,3237.17000000,3249.06000000,3223.22000000,3239.72000000,28557.92290000
2022-01-12 00:00:00,3239.73000000,3259.99000000,3217.52000000,3234.52000000,37172.05490000
2022-01-12 04:00:00,3234.51000000,3260.89000000,3206.20000000,3217.52000000,45127.45290000
2022-01-12 08:00:00,3217.53000000,3295.96000000,3215.78000000,3272.51000000,64712.11080000
2022-01-12 12:00:00,3272.50000000,3388.02000000,3268.25000000,3361.76000000,134728.01770000
2022-01-12 16:00:00,3361.75000000,3392.94000000,3336.34000000,3382.02000000,50746.51630000
2022-01-12 20:00:00,3382.01000000,3411.43000000,3355.51000000,3371.26000000,37979.64890000
2022-01-13 00:00:00,3371.60000000,3384.56000000,3310.00000000,3338.04000000,43018.48990000
2022-01-13 04:00:00,3338.03000000,3352.67000000,3324.10000000,3339.99000000,31671.68370000
2022-01-13 08:00:00,3339.99000000,3379.00000000,3328.86000000,3333.99000000,42080.28600000
2022-01-13 12:00:00,3334.00000000,3410.00000000,3272.59000000,3301.43000000,106627.91280000
2022-01-13 16:00:00,3301.42000000,3318.97000000,3247.52000000,3271.50000000,69821.56550000
2022-01-13 20:00:00,3271.49000000,3278.73000000,3233.43000000,3240.61000000,43014.94200000
2022-01-14 00:00:00,3240.61000000,3275.48000000,3222.22000000,3266.43000000,35148.57650000
2022-01-14 04:00:00,3266.43000000,3312.39000000,3263.93000000,3268.97000000,41453.73170000
2022-01-14 08:00:00,3268.96000000,3274.38000000,3193.34000000,3202.51000000,58649.33170000
2022-01-14 12:00:00,3202.51000000,3299.69000000,3188.00000000,3278.00000000,74726.23820000
2022-01-14 16:00:00,3278.16000000,3327.00000000,3258.18000000,3307.55000000,42306.39700000
2022-01-14 20:00:00,3308.01000000,3342.79000000,3293.13000000,3307.42000000,33042.07540000
2022-01-15 00:00:00,3307.42000000,3325.68000000,3295.14000000,3307.49000000,27181.99530000
2022-01-15 04:00:00,3307.48000000,3320.50000000,3293.31000000,3313.52000000,22470.41850000
2022-01-15 08:00:00,3313.53000000,3338.93000000,3310.00000000,3318.54000000,24284.79360000
2022-01-15 12:00:00,3318.54000000,3369.94000000,3261.00000000,3361.97000000,75631.83120000
2022-01-15 16:00:00,3361.97000000,3371.64000000,3339.32000000,3349.35000000,28685.31050000
2022-01-15 20:00:00,3349.35000000,3370.24000000,3323.85000000,3326.04000000,24846.02870000
2022-01-16 00:00:00,3326.51000000,3337.13000000,3295.14000000,3313.61000000,25452.52240000
2022-01-16 04:00:00,3313.61000000,3340.04000000,3303.66000000,3331.75000000,24632.32740000
2022-01-16 08:00:00,3332.00000000,3337.74000000,3285.49000000,3312.01000000,36056.92780000
2022-01-16 12:00:00,3312.14000000,3362.58000000,3269.62000000,3353.50000000,63071.90940000
2022-01-16 16:00:00,3353.49000000,3393.60000000,3312.79000000,3320.97000000,41561.46630000
2022-01-16 20:00:00,3320.97000000,3362.26000000,3310.42000000,3346.88000000,20007.07440000
2022-01-17 00:00:00,3346.89000000,3357.57000000,3256.01000000,3258.22000000,53176.16990000
2022-01-17 04:00:00,3258.22000000,3299.95000000,3237.16000000,3270.70000000,48883.37460000
2022-01-17 08:00:00,3270.71000000,3281.70000000,3251.00000000,3255.94000000,33598.82010000
2022-01-17 12:00:00,3255.94000000,3280.60000000,3221.00000000,3236.65000000,45912.29200000
2022-01-17 16:00:00,3236.65000000,3246.76000000,3180.13000000,3218.96000000,55796.83010000
2022-01-17 20:00:00,3218.79000000,3224.24000000,3141.10000000,3209.67000000,46696.16810000
2022-01-18 00:00:00,3209.68000000,3243.87000000,3175.03000000,3182.33000000,39948.27530000
2022-01-18 04:00:00,3182.32000000,3208.00000000,3163.17000000,3187.81000000,32002.76490000
2022-01-18 08:00:00,3187.80000000,3191.61000000,3128.39000000,3171.21000000,55344.69920000
2022-01-18 12:00:00,3171.22000000,3181.17000000,3100.18000000,3116.54000000,74339.43090000
2022-01-18 16:00:00,3116.54000000,3140.25000000,3082.00000000,3127.67000000,53498.86100000
2022-01-18 20:00:00,3127.68000000,3193.00000000,3100.28000000,3159.85000000,44000.24150000
2022-01-19 00:00:00,3159.85000000,3174.87000000,3088.00000000,3099.38000000,51315.94310000
2022-01-19 04:00:00,3099.39000000,3114.49000000,3046.82000000,3062.00000000,53071.23680000
2022-01-19 08:00:00,3062.00000000,3130.33000000,3000.00000000,3117.28000000,78622.61280000
2022-01-19 12:00:00,3117.15000000,3161.85000000,3110.57000000,3122.68000000,60961.63230000
2022-01-19 16:00:00,3122.69000000,3158.78000000,3082.81000000,3128.17000000,54605.48420000
2022-01-19 20:00:00,3128.18000000,3138.64000000,3081.86000000,3084.02000000,34419.66110000
2022-01-20 00:00:00,3084.02000000,3131.17000000,3083.00000000,3125.14000000,28682.91410000
2022-01-20 04:00:00,3125.13000000,3153.80000000,3112.90000000,3138.91000000,29171.01710000
2022-01-20 08:00:00,3138.79000000,3155.00000000,3116.68000000,3151.86000000,31046.54460000
2022-01-20 12:00:00,3151.86000000,3270.52000000,3127.59000000,3261.42000000,90694.43310000
2022-01-20 16:00:00,3261.41000000,3273.37000000,3203.77000000,3215.28000000,47401.17940000
2022-01-20 20:00:00,3215.28000000,3219.29000000,2987.15000000,3001.48000000,130600.61790000
2022-01-21 00:00:00,3001.48000000,3034.12000000,2810.02000000,2837.22000000,203402.81890000
2022-01-21 04:00:00,2837.21000000,2897.07000000,2833.19000000,2882.65000000,100123.39400000
2022-01-21 08:00:00,2882.66000000,2900.00000000,2834.44000000,2848.17000000,80615.37260000
2022-01-21 12:00:00,2848.18000000,2854.68000000,2730.39000000,2830.90000000,188947.25610000
2022-01-21 16:00:00,2830.46000000,2861.58000000,2738.17000000,2741.92000000,99726.46790000
2022-01-21 20:00:00,2741.91000000,2764.82000000,2403.00000000,2568.15000000,349206.39074000
2022-01-22 00:00:00,2567.47000000,2626.00000000,2540.00000000,2567.26000000,138044.18030000
2022-01-22 04:00:00,2567.69000000,2577.01000000,2423.66000000,2464.10000000,184518.73640000
2022-01-22 08:00:00,2464.03000000,2504.84000000,2300.00000000,2431.07000000,311631.47123000
2022-01-22 12:00:00,2431.07000000,2521.84000000,2381.00000000,2387.00000000,168409.14910000
2022-01-22 16:00:00,2387.00000000,2464.84000000,2320.00000000,2337.35000000,169723.71880000
2022-01-22 20:00:00,2337.65000000,2472.01000000,2320.00000000,2412.18000000,109030.29310000
2022-01-23 00:00:00,2412.18000000,2463.87000000,2385.90000000,2416.68000000,69943.33310000
2022-01-23 04:00:00,2416.68000000,2502.32000000,2407.08000000,2487.83000000,106708.73010000
2022-01-23 08:00:00,2487.84000000,2556.78000000,2477.00000000,2498.26000000,118975.24310000
2022-01-23 12:00:00,2498.26000000,2518.27000000,2405.01000000,2432.49000000,95571.95060000
2022-01-23 16:00:00,2432.49000000,2454.44000000,2375.82000000,2384.01000000,68448.17660000
2022-01-23 20:00:00,2384.01000000,2547.65000000,2370.80000000,2539.01000000,120850.32780000
2022-01-24 00:00:00,2539.00000000,2539.75000000,2431.80000000,2459.69000000,82992.10450000
2022-01-24 04:00:00,2459.69000000,2471.38000000,2380.48000000,2386.65000000,58766.07060000
2022-01-24 08:00:00,2386.65000000,2446.20000000,2200.90000000,2238.36000000,288094.33409000
2022-01-24 12:00:00,2238.36000000,2286.24000000,2159.00000000,2274.99000000,341314.49910000
2022-01-24 16:00:00,2274.55000000,2406.73000000,2212.30000000,2378.92000000,251502.37270000
2022-01-24 20:00:00,2378.92000000,2480.58000000,2368.28000000,2439.29000000,100465.32290000
2022-01-25 00:00:00,2439.56000000,2442.90000000,2377.60000000,2415.76000000,63630.79960000
2022-01-25 04:00:00,2415.76000000,2421.96000000,2348.96000000,2383.35000000,54009.28460000
2022-01-25 08:00:00,2383.35000000,2453.06000000,2373.56000000,2424.33000000,88550.99810000
2022-01-25 12:00:00,2424.32000000,2469.12000000,2365.23000000,2419.34000000,147064.49640000
2022-01-25 16:00:00,2419.03000000,2506.55000000,2412.51000000,2466.28000000,94992.90600000
2022-01-25 20:00:00,2466.28000000,2471.46000000,2404.51000000,2458.83000000,61904.46930000
2022-01-26 00:00:00,2459.04000000,2484.76000000,2414.71000000,2476.26000000,56940.21810000
2022-01-26 04:00:00,2476.26000000,2500.00000000,2444.49000000,2461.46000000,55882.22390000
2022-01-26 08:00:00,2461.17000000,2548.20000000,2460.37000000,2546.58000000,87523.28370000
2022-01-26 12:00:00,2546.58000000,2668.58000000,2524.40000000,2605.44000000,192482.63529000
2022-01-26 16:00:00,2605.44000000,2722.00000000,2560.00000000,2573.83000000,232020.71380000
2022-01-26 20:00:00,2573.84000000,2573.84000000,2402.03000000,2462.99000000,181592.54810000
2022-01-27 00:00:00,2463.00000000,2495.25000000,2354.02000000,2364.87000000,135651.74750000
2022-01-27 04:00:00,2364.87000000,2419.63000000,2360.75000000,2403.78000000,64172.81880000
2022-01-27 08:00:00,2403.78000000,2459.01000000,2385.19000000,2456.66000000,69239.53830000
2022-01-27 12:00:00,2456.67000000,2521.00000000,2442.42000000,2479.84000000,100104.52770000
2022-01-27 16:00:00,2479.60000000,2496.25000000,2390.50000000,2394.90000000,87427.10950000
2022-01-27 20:00:00,2394.90000000,2431.23000000,2316.43000000,2424.25000000,142885.97410000
2022-01-28 00:00:00,2424.02000000,2455.00000000,2360.00000000,2446.92000000,81391.24000000
2022-01-28 04:00:00,2446.91000000,2474.09000000,2390.00000000,2390.30000000,69083.78540000
2022-01-28 08:00:00,2390.31000000,2420.99000000,2371.87000000,2396.84000000,65439.24710000
2022-01-28 12:00:00,2396.84000000,2448.60000000,2357.88000000,2442.94000000,111047.40770000
2022-01-28 16:00:00,2442.94000000,2492.26000000,2425.51000000,2461.74000000,76347.33620000
2022-01-28 20:00:00,2461.74000000,2558.98000000,2459.44000000,2544.99000000,81840.79010000
2022-01-29 00:00:00,2544.99000000,2585.89000000,2520.01000000,2541.48000000,59693.88660000
2022-01-29 04:00:00,2541.48000000,2570.00000000,2522.65000000,2567.94000000,62503.01360000
2022-01-29 08:00:00,2567.94000000,2578.62000000,2535.00000000,2554.84000000,38563.48480000
2022-01-29 12:00:00,2554.83000000,2607.69000000,2523.65000000,2543.36000000,104068.69850000
2022-01-29 16:00:00,2543.68000000,2605.55000000,2527.01000000,2589.99000000,47441.48760000
2022-01-29 20:00:00,2589.99000000,2636.66000000,2580.25000000,2601.43000000,64396.25350000
2022-01-30 00:00:00,2601.43000000,2614.97000000,2563.49000000,2570.48000000,44801.72250000
2022-01-30 04:00:00,2570.48000000,2632.40000000,2568.00000000,2618.89000000,52402.51980000
2022-01-30 08:00:00,2618.89000000,2640.00000000,2597.30000000,2626.24000000,35595.54590000
2022-01-30 12:00:00,2626.24000000,2639.00000000,2585.58000000,2617.20000000,44431.92670000
2022-01-30 16:00:00,2617.19000000,2624.66000000,2552.95000000,2560.25000000,42945.55360000
2022-01-30 20:00:00,2560.25000000,2632.60000000,2542.50000000,2601.68000000,70592.81740000
2022-01-31 00:00:00,2601.67000000,2608.48000000,2490.75000000,2512.07000000,100103.86060000
2022-01-31 04:00:00,2512.07000000,2529.54000000,2476.07000000,2529.07000000,38461.91550000
2022-01-31 08:00:00,2529.07000000,2569.75000000,2518.45000000,2558.01000000,43930.58620000
2022-01-31 12:00:00,2558.00000000,2635.00000000,2520.00000000,2620.66000000,88049.15610000
2022-01-31 16:00:00,2620.66000000,2706.77000000,2613.35000000,2672.72000000,120641.95050000
2022-01-31 20:00:00,2672.50000000,2705.84000000,2662.51000000,2686.94000000,53397.38210000
2022-02-01 00:00:00,2686.94000000,2757.90000000,2673.52000000,2751.62000000,68492.66632000
2022-02-01 04:00:00,2751.63000000,2767.31000000,2718.22000000,2736.69000000,45243.85150000
2022-02-01 08:00:00,2736.69000000,2796.79000000,2719.00000000,2761.32000000,82354.48390000
2022-02-01 12:00:00,2761.31000000,2811.26000000,2732.05000000,2768.54000000,99189.54140000
2022-02-01 16:00:00,2768.14000000,2813.00000000,2750.44000000,2751.02000000,60826.61300000
2022-02-01 20:00:00,2751.03000000,2804.02000000,2750.42000000,2787.23000000,33927.11750000
2022-02-02 00:00:00,2787.48000000,2803.53000000,2741.67000000,2781.05000000,46737.21050000
2022-02-02 04:00:00,2781.05000000,2781.43000000,2741.05000000,2749.36000000,40480.24190000
2022-02-02 08:00:00,2749.35000000,2777.71000000,2740.00000000,2766.89000000,31003.41060000
2022-02-02 12:00:00,2766.90000000,2810.88000000,2652.92000000,2663.90000000,133187.31620000
2022-02-02 16:00:00,2663.90000000,2719.92000000,2638.00000000,2707.21000000,82544.59820000
2022-02-02 20:00:00,2707.26000000,2735.00000000,2612.72000000,2680.67000000,113899.34540000
2022-02-03 00:00:00,2680.25000000,2726.64000000,2651.56000000,2657.65000000,65217.38930000
2022-02-03 04:00:00,2657.65000000,2677.58000000,2638.00000000,2671.40000000,53763.76970000
2022-02-03 08:00:00,2671.35000000,2685.00000000,2582.75000000,2621.91000000,76771.15450000
2022-02-03 12:00:00,2622.00000000,2648.40000000,2576.05000000,2640.01000000,91852.47600000
2022-02-03 16:00:00,2640.00000000,2659.87000000,2590.66000000,2598.11000000,52352.31000000
2022-02-03 20:00:00,2598.11000000,2699.00000000,2576.31000000,2695.46000000,65086.29360000
2022-02-04 00:00:00,2695.21000000,2698.43000000,2671.40000000,2682.99000000,41240.36560000
2022-02-04 04:00:00,2682.99000000,2808.54000000,2675.48000000,2804.55000000,127324.07000000
2022-02-04 08:00:00,2804.52000000,2870.00000000,2803.94000000,2828.17000000,108845.68600000
2022-02-04 12:00:00,2828.33000000,2928.00000000,2762.45000000,2871.78000000,194620.54550000
2022-02-04 16:00:00,2871.79000000,2968.86000000,2867.84000000,2958.75000000,126983.32160000
2022-02-04 20:00:00,2958.75000000,2995.00000000,2930.17000000,2994.99000000,64988.94410000
2022-02-05 00:00:00,2994.99000000,3017.02000000,2958.01000000,2997.74000000,74486.02620000
2022-02-05 04:00:00,2997.75000000,3037.90000000,2987.69000000,3001.43000000,63785.42430000
2022-02-05 08:00:00,3001.43000000,3035.69000000,2988.07000000,3011.72000000,47467.10580000
2022-02-05 12:00:00,3011.72000000,3060.47000000,2998.05000000,3051.33000000,70988.49590000
2022-02-05 16:00:00,3051.33000000,3055.85000000,2961.00000000,3011.00000000,73311.16260000
2022-02-05 20:00:00,3011.00000000,3036.78000000,2993.36000000,3012.65000000,26765.09230000
2022-02-06 00:00:00,3012.64000000,3033.84000000,3008.58000000,3008.60000000,23732.32460000
2022-02-06 04:00:00,3008.59000000,3022.07000000,2988.70000000,3010.56000000,29287.15990000
2022-02-06 08:00:00,3010.56000000,3022.52000000,2998.05000000,3006.40000000,25619.56290000
2022-02-06 12:00:00,3006.39000000,3047.00000000,2950.21000000,2991.65000000,87507.13170000
2022-02-06 16:00:00,2991.66000000,3009.98000000,2978.23000000,3001.39000000,31010.37230000
2022-02-06 20:00:00,3001.40000000,3074.56000000,2975.39000000,3054.99000000,52238.04520000
2022-02-07 00:00:00,3055.00000000,3075.00000000,2991.80000000,3068.82000000,74840.22700000
2022-02-07 04:00:00,3068.82000000,3110.44000000,3055.34000000,3079.48000000,77490.90950000
2022-02-07 08:00:00,3079.48000000,3085.82000000,3049.01000000,3067.24000000,53503.53560000
2022-02-07 12:00:00,3067.24000000,3127.85000000,3054.09000000,3123.15000000,90836.76020000
2022-02-07 16:00:00,3123.16000000,3186.00000000,3107.00000000,3166.64000000,101547.12100000
2022-02-07 20:00:00,3166.65000000,3184.64000000,3129.53000000,3139.77000000,56851.69960000
2022-02-08 00:00:00,3139.77000000,3157.40000000,3112.00000000,3146.45000000,57427.30720000
2022-02-08 04:00:00,3146.46000000,3232.87000000,3142.35000000,3174.11000000,110663.59020000
2022-02-08 08:00:00,3174.11000000,3178.66000000,3073.57000000,3105.20000000,113464.80900000
2022-02-08 12:00:00,3105.19000000,3105.20000000,3029.20000000,3076.19000000,97760.20900000
2022-02-08 16:00:00,3076.18000000,3084.98000000,3025.21000000,3051.60000000,69953.60500000
2022-02-08 20:00:00,3051.61000000,3138.00000000,3046.31000000,3116.69000000,65504.06330000
2022-02-09 00:00:00,3116.69000000,3132.00000000,3060.41000000,3076.52000000,50251.70890000
2022-02-09 04:00:00,3076.52000000,3112.61000000,3055.00000000,3105.93000000,41328.14800000
2022-02-09 08:00:00,3105.93000000,3158.37000000,3069.00000000,3152.89000000,63183.93530000
2022-02-09 12:00:00,3152.89000000,3216.99000000,3140.00000000,3178.45000000,90666.56180000
2022-02-09 16:00:00,3178.44000000,3258.00000000,3163.02000000,3246.94000000,74860.45290000
2022-02-09 20:00:00,3246.94000000,3269.70000000,3230.83000000,3243.94000000,49977.08440000
2022-02-10 00:00:00,3243.60000000,3248.98000000,3170.87000000,3179.60000000,49659.47310000
2022-02-10 04:00:00,3179.59000000,3197.12000000,3156.45000000,3189.90000000,47518.88830000
